scenario,scenario_code,deployment_entry,mapped_scheme,record_type,iteration,tamper_field,tamper_name,payload_bytes,policy_accept,policy_reason,verify_success_baseline,verify_total_baseline,tampered_message_reject_baseline,tampered_signature_reject_baseline,sign_mean_ms,verify_mean_ms,verify_p95_ms,verify_throughput_sig_s,pk_bytes,sig_bytes
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,32,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,32,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,33,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,33,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,33,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,33,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,34,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,34,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,34,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,34,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,35,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,35,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,35,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,35,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,36,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,36,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,36,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,36,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,37,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,37,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,37,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,37,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,38,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,38,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,38,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,38,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,39,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,39,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,39,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,39,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,40,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,40,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,40,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,40,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,41,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,41,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,41,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,41,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,42,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,42,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,42,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,42,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,43,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,43,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,43,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,43,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,44,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,44,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,44,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,44,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,45,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,45,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,45,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,45,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,46,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,46,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,46,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,46,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,47,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,47,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,47,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,47,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,48,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,48,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,48,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,48,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,49,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,49,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,49,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,49,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,50,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,50,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,50,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,50,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
